rowNum,month,weekOfMonth,dayOfWeek,make,accidentArea,dayOfWeekClaimed,monthClaimed,weekOfMonthClaimed,sex,maritalStatus,age,fault,policyType,vehicleCategory,vehiclePrice,policyNumber,repNumber,deductible,driverRating,daysPolicyAccident,daysPolicyClaim,pastNumberOfClaims,ageOfVehicle,ageOfPolicyHolder,policeReportFiled,witnessPresent,agentType,numberOfSuppliments,addressChangeClaim,numberOfCars,year,basePolicy,fraud
6689,Mar,2,Thursday,Mazda,Urban,Tuesday,Mar,3,Male,Single,35,Third Party,Sport - Collision,Sport,more than 69000,6689,4,400,2,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Collision,no
6690,Nov,3,Friday,Pontiac,Urban,Monday,Nov,3,Male,Married,39,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6690,6,400,2,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1995,Collision,no
6691,Aug,4,Sunday,Saturn,Urban,Friday,Aug,4,Male,Married,36,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,6691,3,400,3,more than 30,more than 30,1,5 years,36 to 40,No,No,External,none,no change,1 vehicle,1995,All Perils,no
6692,Oct,1,Thursday,Accura,Urban,Monday,Oct,2,Male,Married,48,Policy Holder,Utility - All Perils,Utility,more than 69000,6692,6,400,1,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1995,All Perils,no
6693,Oct,1,Friday,Honda,Urban,Friday,Oct,1,Male,Married,40,Policy Holder,Sedan - Liability,Sport,30000 to 39000,6693,11,400,4,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1995,Liability,no
6694,May,1,Wednesday,Honda,Urban,Wednesday,May,1,Male,Married,29,Policy Holder,Sedan - Liability,Sport,20000 to 29000,6694,16,400,1,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
6695,May,3,Tuesday,Pontiac,Rural,Tuesday,May,3,Male,Married,44,Third Party,Sedan - Collision,Sedan,20000 to 29000,6695,5,400,4,more than 30,more than 30,none,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1995,Collision,no
6696,Jul,1,Monday,Ford,Urban,Monday,Oct,1,Male,Married,46,Policy Holder,Utility - All Perils,Utility,30000 to 39000,6696,16,400,4,more than 30,more than 30,1,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1995,All Perils,no
6697,Sep,1,Monday,Pontiac,Urban,Tuesday,Sep,4,Male,Married,37,Policy Holder,Sedan - Liability,Sport,30000 to 39000,6697,2,700,4,more than 30,more than 30,more than 4,more than 7,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1995,Liability,no
6698,Sep,1,Tuesday,Ford,Rural,Wednesday,Sep,2,Male,Single,31,Third Party,Sedan - All Perils,Sedan,40000 to 59000,6698,12,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1995,All Perils,no
6699,Oct,1,Wednesday,Mazda,Urban,Thursday,Oct,2,Male,Married,33,Third Party,Sport - Collision,Sport,more than 69000,6699,12,400,4,more than 30,more than 30,none,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Collision,no
6700,Jan,3,Wednesday,Mazda,Urban,Wednesday,Jan,3,Male,Married,46,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6700,2,400,3,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,more than 5,4 to 8 years,2 vehicles,1995,Collision,no
6701,Jan,4,Saturday,Chevrolet,Urban,Monday,Jan,4,Female,Single,53,Third Party,Sedan - Liability,Sport,30000 to 39000,6701,2,400,2,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1995,Liability,no
6702,May,4,Monday,Chevrolet,Urban,Tuesday,May,4,Male,Married,44,Third Party,Sedan - Collision,Sedan,20000 to 29000,6702,1,400,4,more than 30,more than 30,none,7 years,36 to 40,Yes,No,External,none,no change,1 vehicle,1995,Collision,no
6703,May,4,Thursday,Pontiac,Urban,Thursday,May,4,Female,Married,48,Policy Holder,Sedan - Collision,Sedan,more than 69000,6703,2,400,3,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1995,Collision,no
6704,May,4,Thursday,Mazda,Urban,Wednesday,May,5,Male,Married,48,Policy Holder,Utility - All Perils,Utility,more than 69000,6704,8,400,1,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,1 to 2,no change,1 vehicle,1995,All Perils,no
6705,May,5,Tuesday,Pontiac,Urban,Tuesday,May,5,Female,Married,37,Policy Holder,Sedan - Liability,Sport,20000 to 29000,6705,2,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
6706,Jul,2,Saturday,Pontiac,Urban,Tuesday,Jul,2,Female,Single,31,Policy Holder,Sedan - Liability,Sport,20000 to 29000,6706,11,400,2,more than 30,more than 30,none,5 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
6707,Sep,1,Monday,Toyota,Urban,Tuesday,Sep,1,Male,Single,26,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6707,2,400,4,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1995,Collision,no
6708,Sep,5,Thursday,Honda,Urban,Tuesday,Oct,1,Female,Single,43,Policy Holder,Sedan - Liability,Sport,more than 69000,6708,14,400,3,more than 30,more than 30,2 to 4,new,36 to 40,No,No,External,none,no change,1 vehicle,1995,Liability,no
6709,Sep,4,Tuesday,Mazda,Urban,Monday,Oct,1,Male,Married,54,Third Party,Sedan - All Perils,Sedan,20000 to 29000,6709,14,400,1,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,3 to 5,no change,1 vehicle,1995,All Perils,no
6710,Sep,4,Tuesday,Mazda,Urban,Wednesday,Sep,5,Male,Single,33,Third Party,Sedan - All Perils,Sedan,20000 to 29000,6710,14,400,1,more than 30,more than 30,1,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1995,All Perils,no
6711,Oct,3,Saturday,Toyota,Urban,Monday,Oct,3,Male,Married,29,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6711,4,400,3,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1995,Collision,no
6712,Oct,1,Tuesday,Chevrolet,Urban,Thursday,Oct,3,Male,Married,59,Policy Holder,Sedan - Liability,Sport,40000 to 59000,6712,7,400,1,more than 30,more than 30,more than 4,more than 7,51 to 65,No,No,External,none,no change,1 vehicle,1995,Liability,no
6713,Sep,5,Thursday,Toyota,Urban,Tuesday,Oct,2,Male,Married,54,Policy Holder,Sedan - Liability,Sport,30000 to 39000,6713,16,400,4,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1995,Liability,no
6714,Sep,4,Wednesday,Toyota,Urban,Tuesday,Oct,1,Male,Married,44,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,6714,9,400,4,more than 30,more than 30,none,5 years,36 to 40,No,No,External,none,no change,1 vehicle,1995,All Perils,no
6715,Sep,4,Tuesday,Pontiac,Urban,Thursday,Sep,5,Male,Married,46,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6715,5,400,4,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1995,Collision,yes
6716,Jun,2,Friday,Honda,Urban,Monday,Jun,2,Male,Married,64,Policy Holder,Sedan - Liability,Sport,more than 69000,6716,12,400,3,more than 30,more than 30,none,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
6717,Jun,2,Wednesday,Mazda,Urban,Wednesday,Jun,2,Female,Married,43,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6717,4,400,4,more than 30,more than 30,2 to 4,3 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1995,Collision,no
6718,Jun,1,Monday,Pontiac,Urban,Thursday,Jun,2,Male,Married,26,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,6718,12,400,1,more than 30,more than 30,1,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1995,Collision,no
6719,May,5,Monday,Accura,Urban,Monday,Jun,2,Male,Single,33,Third Party,Sedan - Liability,Sport,30000 to 39000,6719,2,400,1,more than 30,more than 30,more than 4,7 years,31 to 35,Yes,No,External,more than 5,no change,1 vehicle,1995,Liability,no
6720,May,3,Saturday,Chevrolet,Urban,Monday,May,4,Male,Single,52,Third Party,Sedan - Liability,Sport,30000 to 39000,6720,5,400,3,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
6721,Jan,4,Wednesday,Pontiac,Urban,Thursday,Jan,4,Male,Single,26,Policy Holder,Sedan - Liability,Sport,20000 to 29000,6721,11,400,3,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,4 to 8 years,2 vehicles,1995,Liability,no
6722,Jan,3,Friday,Mazda,Urban,Tuesday,Jan,5,Female,Single,37,Third Party,Sedan - All Perils,Sedan,more than 69000,6722,3,400,3,more than 30,more than 30,2 to 4,7 years,36 to 40,Yes,No,External,none,no change,1 vehicle,1995,All Perils,no
6723,Sep,4,Tuesday,Honda,Urban,Wednesday,Sep,5,Female,Married,62,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,6723,3,400,3,more than 30,more than 30,more than 4,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1995,All Perils,yes
6724,Dec,3,Sunday,Toyota,Urban,Friday,Dec,4,Male,Married,27,Policy Holder,Sedan - Liability,Sport,20000 to 29000,6724,1,400,3,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
6725,Oct,5,Monday,Mazda,Urban,Thursday,Nov,1,Female,Married,55,Third Party,Sedan - All Perils,Sedan,20000 to 29000,6725,10,400,1,more than 30,more than 30,none,more than 7,41 to 50,No,No,External,more than 5,no change,3 to 4,1995,All Perils,no
6726,Oct,2,Sunday,Honda,Rural,Thursday,Oct,2,Male,Married,54,Third Party,Sedan - All Perils,Sedan,20000 to 29000,6726,16,400,1,more than 30,more than 30,none,more than 7,41 to 50,Yes,No,External,more than 5,no change,1 vehicle,1995,All Perils,no
6727,Sep,3,Monday,Pontiac,Urban,Wednesday,Sep,4,Male,Married,63,Third Party,Sedan - All Perils,Sedan,30000 to 39000,6727,12,400,3,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1995,All Perils,no
6728,Sep,1,Tuesday,Pontiac,Urban,Wednesday,Sep,2,Female,Married,36,Policy Holder,Sedan - Liability,Sport,20000 to 29000,6728,15,400,3,more than 30,more than 30,none,5 years,36 to 40,No,No,External,none,no change,1 vehicle,1995,Liability,no
6729,Sep,1,Tuesday,Honda,Urban,Tuesday,Sep,2,Male,Married,40,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,6729,16,400,4,more than 30,more than 30,none,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1995,All Perils,no
6730,Jul,2,Tuesday,Mazda,Urban,Tuesday,Jul,2,Male,Single,27,Policy Holder,Sedan - Liability,Sport,30000 to 39000,6730,15,400,3,more than 30,more than 30,1,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
6731,Jun,4,Thursday,Honda,Urban,Thursday,Jun,5,Male,Single,27,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6731,2,400,4,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1995,Collision,no
6732,May,4,Tuesday,Honda,Urban,Thursday,Jun,1,Male,Married,30,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,6732,5,400,2,none,15 to 30,2 to 4,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,All Perils,no
6733,Mar,3,Sunday,Pontiac,Urban,Monday,Mar,4,Female,Single,26,Policy Holder,Sedan - All Perils,Sedan,less than 20000,6733,10,500,3,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,3 to 5,2 to 3 years,1 vehicle,1995,All Perils,no
6734,Oct,3,Monday,Toyota,Urban,Monday,Oct,3,Male,Single,38,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6734,6,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1995,Collision,no
6735,Mar,2,Wednesday,Pontiac,Urban,Friday,Mar,3,Male,Married,41,Third Party,Sedan - Collision,Sedan,20000 to 29000,6735,1,400,4,more than 30,more than 30,more than 4,6 years,36 to 40,No,No,External,none,1 year,1 vehicle,1995,Collision,no
6736,Feb,4,Sunday,Mazda,Urban,Monday,Mar,3,Male,Married,30,Third Party,Sedan - Collision,Sedan,more than 69000,6736,8,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,3 to 5,no change,1 vehicle,1995,Collision,no
6737,Sep,5,Wednesday,Pontiac,Rural,Tuesday,Oct,1,Male,Single,28,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,6737,15,400,2,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Collision,yes
6738,Jun,3,Thursday,Toyota,Urban,Wednesday,Jul,2,Male,Married,41,Policy Holder,Sedan - All Perils,Sedan,less than 20000,6738,14,400,3,more than 30,more than 30,none,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1995,All Perils,no
6739,Jul,3,Saturday,Honda,Urban,Monday,Jul,3,Male,Single,26,Policy Holder,Sedan - Liability,Sport,30000 to 39000,6739,8,400,4,more than 30,more than 30,more than 4,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
6740,Feb,2,Saturday,Honda,Urban,Tuesday,Feb,3,Male,Married,40,Third Party,Sedan - Liability,Sport,20000 to 29000,6740,14,400,2,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
6741,Dec,3,Wednesday,Mazda,Urban,Friday,Apr,3,Male,Married,65,Third Party,Sedan - All Perils,Sedan,30000 to 39000,6741,5,400,1,more than 30,more than 30,2 to 4,more than 7,51 to 65,No,No,External,more than 5,no change,1 vehicle,1995,All Perils,no
6742,Feb,1,Wednesday,Pontiac,Urban,Wednesday,Feb,1,Female,Single,32,Third Party,Sedan - Liability,Sport,30000 to 39000,6742,1,400,4,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,more than 5,4 to 8 years,2 vehicles,1995,Liability,no
6743,Jan,5,Tuesday,Pontiac,Urban,Friday,Feb,1,Female,Married,33,Policy Holder,Sedan - Liability,Sport,20000 to 29000,6743,12,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Liability,no
6744,May,4,Thursday,Honda,Urban,Thursday,Jun,1,Female,Single,29,Policy Holder,Sedan - Liability,Sport,20000 to 29000,6744,12,400,4,more than 30,more than 30,more than 4,5 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
6745,Oct,4,Monday,Chevrolet,Rural,Thursday,Oct,4,Male,Married,75,Policy Holder,Sedan - All Perils,Sedan,more than 69000,6745,13,400,1,more than 30,more than 30,none,more than 7,over 65,No,No,External,1 to 2,no change,1 vehicle,1995,All Perils,no
6746,Oct,1,Saturday,Pontiac,Urban,Wednesday,Oct,1,Male,Married,41,Third Party,Sedan - Collision,Sedan,20000 to 29000,6746,16,400,1,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,none,no change,1 vehicle,1995,Collision,no
6747,Dec,2,Tuesday,Pontiac,Urban,Wednesday,Dec,3,Male,Married,43,Policy Holder,Utility - All Perils,Utility,60000 to 69000,6747,16,400,2,more than 30,more than 30,1,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1995,All Perils,no
6748,Nov,2,Thursday,Mazda,Urban,Thursday,Feb,1,Male,Married,26,Policy Holder,Sedan - Liability,Sport,30000 to 39000,6748,16,400,4,more than 30,more than 30,none,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Liability,no
6749,Oct,4,Tuesday,Pontiac,Urban,Wednesday,Oct,4,Male,Single,29,Policy Holder,Sedan - Liability,Sport,20000 to 29000,6749,5,400,4,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
6750,Apr,4,Saturday,Pontiac,Urban,Monday,Apr,4,Male,Married,42,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,6750,6,400,2,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1995,Collision,no
6751,Jun,5,Thursday,Toyota,Urban,Monday,Jul,1,Male,Married,65,Policy Holder,Sedan - All Perils,Sedan,20000 to 29000,6751,6,400,1,more than 30,more than 30,1,7 years,51 to 65,No,No,External,3 to 5,no change,1 vehicle,1995,All Perils,no
6752,Sep,5,Wednesday,Toyota,Urban,Monday,Oct,3,Male,Married,43,Policy Holder,Sedan - Collision,Sedan,more than 69000,6752,1,400,3,more than 30,more than 30,more than 4,6 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1995,Collision,yes
6753,Apr,5,Thursday,Pontiac,Urban,Tuesday,May,1,Male,Single,31,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6753,3,400,3,more than 30,more than 30,none,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1995,Collision,no
6754,Apr,5,Saturday,Toyota,Urban,Friday,May,1,Male,Married,32,Policy Holder,Sedan - Liability,Sport,30000 to 39000,6754,3,400,1,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
6755,Oct,2,Monday,Toyota,Urban,Monday,Oct,2,Male,Single,28,Policy Holder,Sedan - Liability,Sport,20000 to 29000,6755,14,400,4,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
6756,Oct,3,Tuesday,Accura,Urban,Thursday,Oct,3,Male,Married,53,Policy Holder,Sedan - Liability,Sport,60000 to 69000,6756,10,400,3,more than 30,more than 30,more than 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1995,Liability,no
6757,Nov,2,Monday,Honda,Urban,Monday,Nov,2,Male,Married,37,Policy Holder,Sedan - Liability,Sport,20000 to 29000,6757,9,400,3,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,none,no change,1 vehicle,1995,Liability,no
6758,Feb,1,Saturday,Toyota,Rural,Monday,Feb,1,Male,Married,31,Third Party,Sedan - Liability,Sport,20000 to 29000,6758,1,400,1,more than 30,more than 30,2 to 4,5 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Liability,no
6759,Jan,1,Monday,Chevrolet,Urban,Wednesday,Feb,1,Male,Single,32,Third Party,Sedan - Collision,Sedan,20000 to 29000,6759,11,400,2,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Collision,no
6760,Aug,2,Tuesday,Pontiac,Urban,Tuesday,Aug,2,Male,Single,42,Third Party,Sedan - Liability,Sport,30000 to 39000,6760,13,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1995,Liability,no
6761,Jul,3,Tuesday,Honda,Urban,Wednesday,Jul,4,Female,Single,31,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6761,16,400,4,more than 30,more than 30,none,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Collision,no
6762,Sep,1,Wednesday,Ford,Rural,Thursday,Sep,2,Male,Married,77,Third Party,Sedan - All Perils,Sedan,20000 to 29000,6762,15,400,4,more than 30,more than 30,none,7 years,over 65,No,No,External,none,no change,1 vehicle,1995,All Perils,no
6763,Sep,3,Saturday,Mazda,Urban,Wednesday,Oct,2,Male,Married,35,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6763,1,400,2,more than 30,more than 30,2 to 4,7 years,31 to 35,Yes,No,External,more than 5,4 to 8 years,2 vehicles,1995,Collision,no
6764,Oct,5,Monday,Honda,Urban,Monday,Nov,1,Male,Married,29,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6764,12,400,4,more than 30,more than 30,none,7 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Collision,no
6765,Oct,2,Sunday,Accura,Urban,Monday,Oct,3,Male,Married,29,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,6765,1,400,3,more than 30,more than 30,1,7 years,31 to 35,No,No,Internal,1 to 2,no change,1 vehicle,1995,Collision,no
6766,Jun,1,Monday,Honda,Urban,Wednesday,Jun,3,Male,Single,52,Policy Holder,Sedan - All Perils,Sedan,more than 69000,6766,10,400,3,more than 30,more than 30,2 to 4,7 years,41 to 50,No,No,External,3 to 5,no change,3 to 4,1995,All Perils,no
6767,Jun,1,Monday,Pontiac,Rural,Wednesday,Jun,2,Male,Single,38,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,6767,9,400,1,more than 30,more than 30,more than 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1995,Collision,no
6768,Nov,5,Tuesday,Toyota,Urban,Tuesday,Nov,5,Male,Single,33,Third Party,Sedan - Collision,Sedan,less than 20000,6768,1,400,1,more than 30,more than 30,1,6 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1995,Collision,no
6769,Sep,5,Friday,Chevrolet,Rural,Monday,Oct,1,Male,Married,57,Policy Holder,Sedan - Collision,Sedan,more than 69000,6769,16,400,2,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,3 to 5,no change,1 vehicle,1995,Collision,yes
6770,Sep,2,Saturday,Pontiac,Urban,Wednesday,Sep,3,Male,Married,28,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6770,5,400,1,more than 30,more than 30,2 to 4,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1995,Collision,no
6771,Sep,2,Friday,Toyota,Urban,Monday,Sep,2,Female,Single,41,Policy Holder,Sedan - Liability,Sport,more than 69000,6771,6,400,4,more than 30,more than 30,2 to 4,7 years,36 to 40,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
6772,Jul,4,Wednesday,Honda,Urban,Monday,Aug,2,Male,Married,36,Policy Holder,Sedan - All Perils,Sedan,30000 to 39000,6772,5,400,2,more than 30,more than 30,1,5 years,36 to 40,No,No,External,3 to 5,no change,1 vehicle,1995,All Perils,no
6773,Mar,3,Monday,Toyota,Urban,Wednesday,Mar,4,Male,Single,33,Third Party,Sedan - Liability,Sport,20000 to 29000,6773,1,400,4,more than 30,more than 30,1,7 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
6774,Jun,5,Thursday,Mazda,Urban,Monday,Jul,1,Female,Married,28,Policy Holder,Sedan - Liability,Sport,20000 to 29000,6774,15,400,3,more than 30,more than 30,more than 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Liability,no
6775,Jul,5,Saturday,Toyota,Rural,Thursday,Aug,5,Female,Single,33,Third Party,Sedan - All Perils,Sedan,20000 to 29000,6775,13,400,1,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,more than 5,no change,1 vehicle,1995,All Perils,no
6776,Aug,4,Thursday,Ford,Urban,Tuesday,Oct,2,Male,Single,27,Policy Holder,Sedan - Collision,Sedan,30000 to 39000,6776,3,400,3,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Collision,no
6777,Sep,5,Friday,Toyota,Urban,Monday,Oct,1,Male,Single,41,Third Party,Sedan - Collision,Sedan,20000 to 29000,6777,5,400,2,more than 30,more than 30,none,more than 7,36 to 40,No,No,External,none,no change,1 vehicle,1995,Collision,no
6778,Nov,1,Friday,Honda,Urban,Wednesday,Dec,2,Male,Married,56,Policy Holder,Sedan - Liability,Sport,30000 to 39000,6778,15,400,4,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
6779,Sep,5,Friday,Pontiac,Urban,Monday,Oct,2,Male,Single,31,Policy Holder,Sedan - All Perils,Sedan,less than 20000,6779,2,400,1,more than 30,more than 30,1,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,All Perils,yes
6780,Jun,5,Wednesday,Honda,Urban,Monday,Jul,1,Male,Married,52,Policy Holder,Sedan - Liability,Sport,less than 20000,6780,15,400,2,more than 30,more than 30,1,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1995,Liability,no
6781,Jun,3,Friday,Toyota,Urban,Friday,Jul,1,Female,Single,27,Policy Holder,Sedan - Liability,Sport,more than 69000,6781,5,400,3,more than 30,more than 30,2 to 4,6 years,31 to 35,No,No,External,none,no change,1 vehicle,1995,Liability,no
6782,May,1,Monday,VW,Urban,Wednesday,Nov,5,Male,Married,50,Policy Holder,Sedan - All Perils,Sedan,40000 to 59000,6782,12,400,3,more than 30,more than 30,none,7 years,41 to 50,No,No,External,none,no change,1 vehicle,1995,All Perils,no
6783,Jan,5,Saturday,Mazda,Urban,Monday,Jan,5,Male,Married,78,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6783,1,400,1,more than 30,more than 30,2 to 4,more than 7,over 65,No,No,External,more than 5,no change,1 vehicle,1995,Collision,no
6784,Jan,5,Sunday,Mazda,Urban,Thursday,Feb,1,Female,Single,53,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6784,8,500,3,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,none,2 to 3 years,2 vehicles,1995,Collision,no
6785,Jun,2,Monday,Pontiac,Urban,Monday,Jun,2,Male,Married,39,Policy Holder,Sedan - Liability,Sport,20000 to 29000,6785,7,400,2,more than 30,more than 30,1,7 years,36 to 40,No,No,External,1 to 2,no change,1 vehicle,1995,Liability,no
6786,Jun,2,Sunday,Mazda,Urban,Monday,Jun,2,Male,Married,60,Policy Holder,Sedan - Collision,Sedan,more than 69000,6786,13,400,1,more than 30,more than 30,more than 4,more than 7,51 to 65,No,No,External,1 to 2,no change,1 vehicle,1995,Collision,no
6787,Feb,4,Saturday,Chevrolet,Urban,Tuesday,Jun,2,Male,Married,55,Policy Holder,Sedan - Liability,Sport,20000 to 29000,6787,12,400,1,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,none,no change,1 vehicle,1995,Liability,no
6788,Jan,4,Monday,Mazda,Urban,Wednesday,Jan,4,Male,Married,56,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6788,10,400,4,more than 30,more than 30,2 to 4,7 years,51 to 65,No,No,External,more than 5,no change,1 vehicle,1995,Collision,no
6789,Jun,2,Monday,Pontiac,Urban,Monday,Jun,2,Male,Married,49,Policy Holder,Sedan - Liability,Sport,40000 to 59000,6789,15,400,1,more than 30,more than 30,2 to 4,more than 7,41 to 50,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
6790,Oct,2,Thursday,Pontiac,Urban,Friday,Oct,2,Male,Single,80,Policy Holder,Sedan - Liability,Sport,20000 to 29000,6790,3,700,3,more than 30,more than 30,2 to 4,more than 7,over 65,No,No,External,more than 5,no change,1 vehicle,1995,Liability,no
6791,Sep,5,Friday,Pontiac,Rural,Monday,Oct,2,Female,Married,34,Policy Holder,Sedan - Collision,Sedan,20000 to 29000,6791,11,400,1,more than 30,more than 30,1,7 years,31 to 35,No,No,External,1 to 2,no change,1 vehicle,1995,Collision,yes
